"CODIGO_REFERENCIA ";"CODIGO_TALLA ";"NOMBRE_REFERNCIA ";"REFERNCIA ";"TALLA ";"CANTIDAD "
441;"18 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"BL X NEG ";"22"
441;"19 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"BL X ROJ ";"22"
441;"20 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"AZUL OSCURO ";"22"
441;"21 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"NEGRA ";"22"
441;"129 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"VERDE CLARO ";"22"
441;"130 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"BLANCO ";"22"
441;"131 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"BL X AMA ";"22"
441;"132 ";"CAMISETA TOLIMA 2010 MITRE ";"CAC0003 ";"BL X VER CLA ";"22"
442;"1 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"N/A ";"22"
442;"2 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"S ";"22"
442;"3 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"M ";"22"
442;"4 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"L ";"22"
442;"5 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"XL ";"22"
442;"6 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"10 ";"22"
442;"7 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"12 ";"22"
442;"8 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"14 ";"22"
442;"9 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"16 ";"22"
442;"10 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"18 ";"22"
442;"11 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"AMARILLO ";"22"
442;"12 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"AZUL REY ";"22"
442;"13 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"ROJO ";"22"
442;"14 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"NARANJA ";"22"
442;"15 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"VERDE ";"22"
442;"16 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BL X VER ";"22"
442;"17 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BL X AZU ";"22"
442;"18 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BL X NEG ";"22"
442;"19 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BL X ROJ ";"22"
442;"20 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"AZUL OSCURO ";"22"
442;"21 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"NEGRA ";"22"
442;"129 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"VERDE CLARO ";"22"
442;"130 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BLANCO ";"22"
442;"131 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BL X AMA ";"22"
442;"132 ";"GUAYO ADULTO NIKE MARQUIS TF ";"GUYA0001 ";"BL X VER CLA ";"22"
443;"1 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"N/A ";"22"
443;"2 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"S ";"22"
443;"3 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"M ";"22"
443;"4 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"L ";"22"
443;"5 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"XL ";"22"
443;"6 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"10 ";"22"
443;"7 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"12 ";"22"
443;"8 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"14 ";"22"
443;"9 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"16 ";"22"
443;"10 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"18 ";"22"
443;"11 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"AMARILLO ";"22"
443;"12 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"AZUL REY ";"22"
443;"13 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"ROJO ";"22"
443;"14 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"NARANJA ";"22"
443;"15 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"VERDE ";"22"
443;"16 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BL X VER ";"22"
443;"17 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BL X AZU ";"22"
443;"18 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BL X NEG ";"22"
443;"19 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BL X ROJ ";"22"
443;"20 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"AZUL OSCURO ";"22"
443;"21 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"NEGRA ";"22"
443;"129 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"VERDE CLARO ";"22"
443;"130 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BLANCO ";"22"
443;"131 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BL X AMA ";"22"
443;"132 ";"GUAYO ADULTO FUTBOL NIKE PREMIER II ";"GUYAOOO2 ";"BL X VER CLA ";"22"
444;"1 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"N/A ";"22"
444;"2 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"S ";"22"
444;"3 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"M ";"22"
444;"4 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"L ";"22"
444;"5 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"XL ";"22"
444;"6 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"10 ";"22"
444;"7 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"12 ";"22"
444;"8 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"14 ";"22"
444;"9 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"16 ";"22"
444;"10 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"18 ";"22"
444;"11 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"AMARILLO ";"22"
444;"12 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"AZUL REY ";"22"
444;"13 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"ROJO ";"22"
444;"14 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"NARANJA ";"22"
444;"15 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"VERDE ";"22"
444;"16 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BL X VER ";"22"
444;"17 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BL X AZU ";"22"
444;"18 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BL X NEG ";"22"
444;"19 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BL X ROJ ";"22"
444;"20 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"AZUL OSCURO ";"22"
444;"21 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"NEGRA ";"22"
444;"129 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"VERDE CLARO ";"22"
444;"130 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BLANCO ";"22"
444;"131 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BL X AMA ";"22"
444;"132 ";"UNI NIÑO ESPAÑA ";"UEFA0037 ";"BL X VER CLA ";"22"
445;"1 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"N/A ";"22"
445;"2 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"S ";"22"
445;"3 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"M ";"22"
445;"4 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"L ";"22"
445;"5 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"XL ";"22"
445;"6 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"10 ";"22"
445;"7 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"12 ";"22"
445;"8 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"14 ";"22"
445;"9 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"16 ";"22"
445;"10 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"18 ";"22"
445;"11 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"AMARILLO ";"22"
445;"12 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"AZUL REY ";"22"
445;"13 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"ROJO ";"22"
445;"14 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"NARANJA ";"22"
445;"15 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"VERDE ";"22"
445;"16 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BL X VER ";"22"
445;"17 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BL X AZU ";"22"
445;"18 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BL X NEG ";"22"
445;"19 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BL X ROJ ";"22"
445;"20 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"AZUL OSCURO ";"22"
445;"21 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"NEGRA ";"22"
445;"129 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"VERDE CLARO ";"22"
445;"130 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BLANCO ";"22"
445;"131 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BL X AMA ";"22"
445;"132 ";"UNI NIÑO FRANCIA ";"UEFA0038 ";"BL X VER CLA ";"22"
446;"1 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"N/A ";"22"
446;"2 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"S ";"22"
446;"3 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"M ";"22"
446;"4 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"L ";"22"
446;"5 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"XL ";"22"
446;"6 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"10 ";"22"
446;"7 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"12 ";"22"
446;"8 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"14 ";"22"
446;"9 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"16 ";"22"
446;"10 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"18 ";"22"
446;"11 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"AMARILLO ";"22"
446;"12 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"AZUL REY ";"22"
446;"13 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"ROJO ";"22"
446;"14 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"NARANJA ";"22"
446;"15 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"VERDE ";"22"
446;"16 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BL X VER ";"22"
446;"17 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BL X AZU ";"22"
446;"18 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BL X NEG ";"22"
446;"19 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BL X ROJ ";"22"
446;"20 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"AZUL OSCURO ";"22"
446;"21 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"NEGRA ";"22"
446;"129 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"VERDE CLARO ";"22"
446;"130 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BLANCO ";"22"
446;"131 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BL X AMA ";"22"
446;"132 ";"UNI NIÑO ALEMANIA ";"UEFA0039 ";"BL X VER CLA ";"22"
447;"1 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"N/A ";"22"
447;"2 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"S ";"22"
447;"3 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"M ";"22"
447;"4 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"L ";"22"
447;"5 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"XL ";"22"
447;"6 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"10 ";"22"
447;"7 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"12 ";"22"
447;"8 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"14 ";"22"
447;"9 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"16 ";"22"
447;"10 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"18 ";"22"
447;"11 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"AMARILLO ";"22"
447;"12 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"AZUL REY ";"22"
447;"13 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"ROJO ";"22"
447;"14 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"NARANJA ";"22"
447;"15 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"VERDE ";"22"
447;"16 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BL X VER ";"22"
447;"17 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BL X AZU ";"22"
447;"18 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BL X NEG ";"22"
447;"19 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BL X ROJ ";"22"
447;"20 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"AZUL OSCURO ";"22"
447;"21 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"NEGRA ";"22"
447;"129 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"VERDE CLARO ";"22"
447;"130 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BLANCO ";"22"
447;"131 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BL X AMA ";"22"
447;"132 ";"UNI NIÑO BRASIL ";"UEFA0040 ";"BL X VER CLA ";"22"
448;"1 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"N/A ";"22"
448;"2 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"S ";"22"
448;"3 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"M ";"22"
448;"4 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"L ";"22"
448;"5 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"XL ";"22"
448;"6 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"10 ";"22"
448;"7 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"12 ";"22"
448;"8 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"14 ";"22"
448;"9 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"16 ";"22"
448;"10 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"18 ";"22"
448;"11 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"AMARILLO ";"22"
448;"12 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"AZUL REY ";"22"
448;"13 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"ROJO ";"22"
448;"14 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"NARANJA ";"22"
448;"15 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"VERDE ";"22"
448;"16 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BL X VER ";"22"
448;"17 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BL X AZU ";"22"
448;"18 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BL X NEG ";"22"
448;"19 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BL X ROJ ";"22"
448;"20 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"AZUL OSCURO ";"22"
448;"21 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"NEGRA ";"22"
448;"129 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"VERDE CLARO ";"22"
448;"130 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BLANCO ";"22"
448;"131 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BL X AMA ";"22"
448;"132 ";"UNI NIÑO INGLATERRA ";"UEFA0041 ";"BL X VER CLA ";"22"
449;"1 ";"UEFA LYONNNAIS ";"UEFA056 ";"N/A ";"22"
449;"2 ";"UEFA LYONNNAIS ";"UEFA056 ";"S ";"22"
449;"3 ";"UEFA LYONNNAIS ";"UEFA056 ";"M ";"22"
449;"4 ";"UEFA LYONNNAIS ";"UEFA056 ";"L ";"22"
449;"5 ";"UEFA LYONNNAIS ";"UEFA056 ";"XL ";"22"
449;"6 ";"UEFA LYONNNAIS ";"UEFA056 ";"10 ";"22"
449;"7 ";"UEFA LYONNNAIS ";"UEFA056 ";"12 ";"22"
449;"8 ";"UEFA LYONNNAIS ";"UEFA056 ";"14 ";"22"
449;"9 ";"UEFA LYONNNAIS ";"UEFA056 ";"16 ";"22"
449;"10 ";"UEFA LYONNNAIS ";"UEFA056 ";"18 ";"22"
449;"11 ";"UEFA LYONNNAIS ";"UEFA056 ";"AMARILLO ";"22"
449;"12 ";"UEFA LYONNNAIS ";"UEFA056 ";"AZUL REY ";"22"
449;"13 ";"UEFA LYONNNAIS ";"UEFA056 ";"ROJO ";"22"
449;"14 ";"UEFA LYONNNAIS ";"UEFA056 ";"NARANJA ";"22"
449;"15 ";"UEFA LYONNNAIS ";"UEFA056 ";"VERDE ";"22"
449;"16 ";"UEFA LYONNNAIS ";"UEFA056 ";"BL X VER ";"22"
449;"17 ";"UEFA LYONNNAIS ";"UEFA056 ";"BL X AZU ";"22"
449;"18 ";"UEFA LYONNNAIS ";"UEFA056 ";"BL X NEG ";"22"
449;"19 ";"UEFA LYONNNAIS ";"UEFA056 ";"BL X ROJ ";"22"
449;"20 ";"UEFA LYONNNAIS ";"UEFA056 ";"AZUL OSCURO ";"22"
449;"21 ";"UEFA LYONNNAIS ";"UEFA056 ";"NEGRA ";"22"
449;"129 ";"UEFA LYONNNAIS ";"UEFA056 ";"VERDE CLARO ";"22"
449;"130 ";"UEFA LYONNNAIS ";"UEFA056 ";"BLANCO ";"22"
449;"131 ";"UEFA LYONNNAIS ";"UEFA056 ";"BL X AMA ";"22"
449;"132 ";"UEFA LYONNNAIS ";"UEFA056 ";"BL X VER CLA ";"22"
450;"1 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"N/A ";"22"
450;"2 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"S ";"22"
450;"3 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"M ";"22"
450;"4 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"L ";"22"
450;"5 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"XL ";"22"
450;"6 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"10 ";"22"
450;"7 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"12 ";"22"
450;"8 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"14 ";"22"
450;"9 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"16 ";"22"
450;"10 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"18 ";"22"
450;"11 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"AMARILLO ";"22"
450;"12 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"AZUL REY ";"22"
450;"13 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"ROJO ";"22"
450;"14 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"NARANJA ";"22"
450;"15 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"VERDE ";"22"
450;"16 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BL X VER ";"22"
450;"17 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BL X AZU ";"22"
450;"18 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BL X NEG ";"22"
450;"19 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BL X ROJ ";"22"
450;"20 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"AZUL OSCURO ";"22"
450;"21 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"NEGRA ";"22"
450;"129 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"VERDE CLARO ";"22"
450;"130 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BLANCO ";"22"
450;"131 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BL X AMA ";"22"
450;"132 ";"UNIF AD ARGELIA HOME ";"UEFA057 ";"BL X VER CLA ";"22"
451;"1 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"N/A ";"22"
451;"2 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"S ";"22"
451;"3 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"M ";"22"
451;"4 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"L ";"22"
451;"5 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"XL ";"22"
451;"6 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"10 ";"22"
451;"7 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"12 ";"22"
451;"8 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"14 ";"22"
451;"9 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"16 ";"22"
451;"10 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"18 ";"22"
451;"11 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"AMARILLO ";"22"
451;"12 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"AZUL REY ";"22"
451;"13 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"ROJO ";"22"
451;"14 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"NARANJA ";"22"
451;"15 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"VERDE ";"22"
451;"16 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BL X VER ";"22"
451;"17 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BL X AZU ";"22"
451;"18 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BL X NEG ";"22"
451;"19 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BL X ROJ ";"22"
451;"20 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"AZUL OSCURO ";"22"
451;"21 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"NEGRA ";"22"
451;"129 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"VERDE CLARO ";"22"
451;"130 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BLANCO ";"22"
451;"131 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BL X AMA ";"22"
451;"132 ";"GUAYO FUTBOL NINO NIKE ";"GUYN0001 ";"BL X VER CLA ";"22"
452;"1 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"N/A ";"22"
452;"2 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"S ";"22"
452;"3 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"M ";"22"
452;"4 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"L ";"22"
452;"5 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"XL ";"22"
452;"6 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"10 ";"22"
452;"7 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"12 ";"22"
452;"8 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"14 ";"22"
452;"9 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"16 ";"22"
452;"10 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"18 ";"22"
452;"11 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"AMARILLO ";"22"
452;"12 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"AZUL REY ";"22"
452;"13 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"ROJO ";"22"
452;"14 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"NARANJA ";"22"
452;"15 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"VERDE ";"22"
452;"16 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BL X VER ";"22"
452;"17 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BL X AZU ";"22"
452;"18 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BL X NEG ";"22"
452;"19 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BL X ROJ ";"22"
452;"20 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"AZUL OSCURO ";"22"
452;"21 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"NEGRA ";"22"
452;"129 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"VERDE CLARO ";"22"
452;"130 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BLANCO ";"22"
452;"131 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BL X AMA ";"22"
452;"132 ";"GUAYO NINO NIKE PREMIER FG-R ";"GUYN0002 ";"BL X VER CLA ";"22"
453;"1 ";"GUANTES PESAS G-TECH ";"GYM0001 ";"N/A ";"22"
453;"2 ";"GUANTES PESAS G-TECH ";"GYM0001 ";"S ";"22"
453;"3 ";"GUANTES PESAS G-TECH ";"GYM0001 ";"M ";"22"
453;"4 ";"GUANTES PESAS G-TECH ";"GYM0001 ";"L ";"22"
453;"5 ";"GUANTES PESAS G-TECH ";"GYM0001 ";"XL ";"22"
